-29.70951,-28.74021,-27.72636,-26.75732,-25.7261,-24.7294,-23.76638,-22.76709,-21.75775,-20.76626,-19.79296,-18.77065,-17.78498,-16.81331,-15.78402,-16.82192,-17.79065,-18.82804,-19.81659,-20.83345,-21.83467,-22.81082,-23.85933,-24.84048,-25.86777,-26.8367,-27.88475,-28.8521,-29.8927,0,0,0,0,0,0,0,0,0,0,0,
-29.02038,-27.96535,-26.98745,-26.0015,-25.00298,-24.02017,-23.04646,-22.01348,-21.01942,-20.02306,-19.00584,-18.03436,-17.01173,-16.04384,-15.03284,-16.06252,-17.09853,-18.09044,-19.08218,-20.09693,-21.07234,-22.10115,-23.10989,-24.07979,-25.1078,-26.16753,-27.14574,-28.11274,-29.15718,0,0,0,0,0,0,0,0,0,0,0,
-28.24232,-27.27782,-26.27753,-25.26132,-24.29573,-23.27616,-22.29202,-21.3168,-20.27174,-19.31476,-18.30005,-17.30605,-16.30142,-15.34341,-14.33064,-15.31641,-16.31873,-17.31161,-18.33691,-19.33681,-20.32678,-21.36001,-22.34251,-23.39789,-24.359,-25.39092,-26.38656,-27.40412,-28.39787,0,0,0,0,0,0,0,0,0,0,0,
-27.5034,-26.51805,-25.5265,-24.54521,-23.52515,-22.52803,-21.50935,-20.52972,-19.52867,-18.54591,-17.56772,-16.52423,-15.5686,-14.59422,-13.5267,-14.60068,-15.58797,-16.57703,-17.59973,-18.58076,-19.60072,-20.59212,-21.59535,-22.63387,-23.60541,-24.62827,-25.65837,-26.64175,-27.67755,0,0,0,0,0,0,0,0,0,0,0,
-26.74229,-25.75531,-24.74782,-23.75935,-22.80064,-21.76308,-20.79422,-19.81464,-18.80327,-17.81221,-16.84978,-15.76553,-14.80804,-13.83125,-12.81006,-13.8363,-14.84439,-15.85588,-16.86215,-17.85938,-18.89299,-19.83504,-20.87428,-21.87315,-22.88898,-23.90494,-24.89977,-25.88423,-26.91635,0,0,0,0,0,0,0,0,0,0,0,
-26.02824,-25.05682,-24.0219,-23.0554,-22.03059,-21.05965,-20.04659,-19.05301,-18.05266,-17.03368,-16.06941,-15.05952,-14.06377,-13.04674,-12.09409,-13.11694,-14.12669,-15.09654,-16.07327,-17.11093,-18.11626,-19.11864,-20.13135,-21.12286,-22.17561,-23.15549,-24.1924,-25.18753,-26.1579,0,0,0,0,0,0,0,0,0,0,0,
-25.28564,-24.26204,-23.29138,-22.27434,-21.33478,-20.33324,-19.31007,-18.30768,-17.31516,-16.31964,-15.32631,-14.38226,-13.30698,-12.33365,-11.35313,-12.34952,-13.34451,-14.36412,-15.33884,-16.38953,-17.3656,-18.40282,-19.40756,-20.37367,-21.3912,-22.39104,-23.3963,-24.41496,-25.41779,0,0,0,0,0,0,0,0,0,0,0,
-24.53711,-23.55411,-22.61127,-21.57248,-20.55374,-19.57471,-18.54492,-17.56467,-16.53644,-15.56705,-14.58447,-13.60602,-12.61627,-11.60999,-10.62979,-11.61752,-12.62668,-13.63937,-14.60349,-15.63452,-16.63907,-17.64963,-18.65277,-19.67355,-20.63647,-21.66727,-22.67691,-23.69785,-24.65561,0,0,0,0,0,0,0,0,0,0,0,
-23.77896,-22.80963,-21.80151,-20.83533,-19.81967,-18.82285,-17.83667,-16.83115,-15.86087,-14.83359,-13.82944,-12.83817,-11.86655,-10.8194,-9.830231,-10.82385,-11.89993,-12.90134,-13.84528,-14.88925,-15.91779,-16.92236,-17.87231,-18.89078,-19.93015,-20.93982,-21.9426,-22.9353,-23.93283,0,0,0,0,0,0,0,0,0,0,0,
-23.01962,-22.04926,-21.04416,-20.06799,-19.07684,-18.04956,-17.04507,-16.07101,-15.07822,-14.0705,-13.09174,-12.12506,-11.0986,-10.15002,-9.122925,-10.13742,-11.11154,-12.13934,-13.16074,-14.14246,-15.17148,-16.15295,-17.19696,-18.16885,-19.21576,-20.17719,-21.19006,-22.2193,-23.20673,0,0,0,0,0,0,0,0,0,0,0,
-22.32556,-21.33505,-20.31186,-19.36456,-18.32855,-17.32071,-16.34045,-15.32745,-14.36176,-13.36859,-12.35809,-11.34253,-10.40582,-9.366852,-8.389709,-9.388245,-10.38681,-11.39731,-12.38635,-13.37518,-14.42978,-15.39865,-16.41516,-17.44904,-18.40924,-19.46375,-20.43448,-21.45468,-22.44901,0,0,0,0,0,0,0,0,0,0,0,
-21.55917,-20.58975,-19.58014,-18.60452,-17.5701,-16.57938,-15.59735,-14.61502,-13.62686,-12.60339,-11.61749,-10.63284,-9.62616,-8.604889,-7.620789,-8.595551,-9.659241,-10.64352,-11.68307,-12.66028,-13.65961,-14.68073,-15.66766,-16.64954,-17.67911,-18.6828,-19.68967,-20.70749,-21.70773,0,0,0,0,0,0,0,0,0,0,0,
-20.78384,-19.85944,-18.82565,-17.84229,-16.82709,-15.81628,-14.84103,-13.87851,-12.83963,-11.87674,-10.86035,-9.89035,-8.920166,-7.88385,-6.870667,-7.885101,-8.910858,-9.897675,-10.91095,-11.93954,-12.90445,-13.94357,-14.93851,-15.931,-16.92236,-17.90817,-18.9494,-19.95737,-20.97409,0,0,0,0,0,0,0,0,0,0,0,
-20.10675,-19.04816,-18.09375,-17.14352,-16.12592,-15.09418,-14.09369,-13.11807,-12.1188,-11.13843,-10.14343,-9.139709,-8.131439,-7.153717,-6.156036,-7.15744,-8.162994,-9.130402,-10.18457,-11.18393,-12.16876,-13.20612,-14.17212,-15.19211,-16.20007,-17.22272,-18.1889,-19.21988,-20.18933,0,0,0,0,0,0,0,0,0,0,0,
