-70.92548, -66.82197, -62.82441, -58.93129, -55.14455, -51.45527, -47.86863, -44.38436, -41.00262, -37.72284, -34.5467, -31.47201, -28.50063, -25.63275, -22.86921, -20.34274, -17.92109, -15.60331, -13.38925, -11.2727, -9.256682, -7.343369, -5.528104, -3.805964, -2.17324, -0.6117833, 0.8797417, 2.319016, 3.717065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
-66.83781, -62.87119, -59.01234, -55.25762, -51.60868, -48.05819, -44.612, -41.26922, -38.02507, -34.88089, -31.84322, -28.9085, -26.07609, -23.3446, -20.71938, -18.33377, -16.04933, -13.8694, -11.79337, -9.813771, -7.934464, -6.157331, -4.476225, -2.882836, -1.370343, 0.07595195, 1.465063, 2.816769, 4.145388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
-62.85543, -59.0257, -55.30216, -51.6848, -48.17297, -44.76113, -41.45656, -38.25434, -35.14993, -32.14563, -29.2449, -26.44829, -23.75333, -21.15947, -18.67393, -16.42682, -14.27917, -12.23801, -10.30101, -8.45899, -6.716863, -5.074343, -3.52306, -2.053298, -0.6554769, 0.6856136, 1.987883, 3.265473, 4.539703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
-58.97658, -55.28386, -51.69733, -48.21886, -44.84377, -41.56979, -38.40137, -35.33818, -32.37293, -29.50832, -26.7485, -24.09078, -21.53526, -19.08041, -16.73193, -14.62091, -12.61086, -10.71077, -8.9125, -7.208101, -5.601346, -4.087962, -2.663314, -1.31033, -0.02117314, 1.228763, 2.455216, 3.675439, 4.909998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
-55.20066, -51.64879, -48.19752, -44.85656, -41.61875, -38.48543, -35.45373, -32.5274, -29.70257, -26.97548, -24.35462, -21.83461, -19.41943, -17.10519, -14.89254, -12.92031, -11.05003, -9.287877, -7.627655, -6.058347, -4.584065, -3.198023, -1.89371, -0.6502429, 0.5456569, 1.718417, 2.882953, 4.061588, 5.27504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
-51.52801, -48.11871, -44.80374, -41.59849, -38.49713, -35.50229, -32.61075, -29.82295, -27.13527, -24.54558, -22.06316, -19.68355, -17.40619, -15.23296, -13.15641, -11.32479, -9.593487, -7.967943, -6.443509, -5.008392, -3.665897, -2.403631, -1.208334, -0.06698301, 1.048247, 2.160779, 3.284022, 4.442231, 5.656069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
-47.96247, -44.69022, -41.51363, -38.44524, -35.47935, -32.62068, -29.86683, -27.21841, -24.66998, -22.22341, -19.87901, -17.63844, -15.49826, -13.46433, -11.52562, -9.832163, -8.238287, -6.748891, -5.358293, -4.054126, -2.83814, -1.691639, -0.5986426, 0.4556363, 1.506409, 2.574759, 3.676827, 4.837367, 6.072958, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
-44.49826, -41.36377, -38.32813, -35.39866, -32.57036, -29.8474, -27.23036, -24.71785, -22.30806, -20.00034, -17.7931, -15.69208, -13.69135, -11.7954, -10.00055, -8.444169, -6.986822, -5.631352, -4.373697, -3.201152, -2.104046, -1.061468, -0.05665639, 0.9308106, 1.936935, 2.980629, 4.084717, 5.268007, 6.548372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
-41.13563, -38.13847, -35.24231, -32.45228, -29.76486, -27.17808, -24.70048, -22.32157, -20.05008, -17.88047, -15.81254, -13.85036, -11.98789, -10.22931, -8.576479, -7.158612, -5.838938, -4.620381, -3.493607, -2.442443, -1.451508, -0.4995824, 0.4350382, 1.374213, 2.356113, 3.398624, 4.527121, 5.753588, 7.098725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
-37.87724, -35.01822, -32.26268, -29.60925, -27.06104, -24.61237, -22.26934, -20.02903, -17.89613, -15.8641, -13.93506, -12.10911, -10.38594, -8.765054, -7.251799, -5.972711, -4.787997, -3.703889, -2.705306, -1.766012, -0.8717062, 0.003130302, 0.8856631, 1.803336, 2.786507, 3.853994, 5.030426, 6.323152, 7.74976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
