-29.74562,-28.72246,-27.7772,-26.74126,-25.76371,-24.76434,-23.73447,-22.71524,-21.80236,-20.77928,-19.8019,-18.79596,-17.80266,-16.78725,-15.76104,-16.82249,-17.81254,-18.80574,-19.78839,-20.82626,-21.80639,-22.82537,-23.85659,-24.83826,-25.87323,-26.84439,-27.83022,-28.83578,-29.88996,0,0,0,0,0,0,0,0,0,0,0,
-28.99628,-27.96107,-26.99759,-26.00082,-25.01527,-23.96434,-23.00896,-22.01258,-21.02051,-20.03726,-19.0505,-18.02436,-17.05789,-16.06031,-15.0323,-16.05184,-17.07473,-18.07494,-19.09804,-20.10802,-21.06759,-22.08871,-23.10577,-24.10414,-25.11813,-26.13373,-27.132,-28.12487,-29.12378,0,0,0,0,0,0,0,0,0,0,0,
-28.25518,-27.24042,-26.2743,-25.24201,-24.25919,-23.26508,-22.23486,-21.29073,-20.30119,-19.29893,-18.27383,-17.30741,-16.30198,-15.30666,-14.31374,-15.31094,-16.30941,-17.33192,-18.34225,-19.31143,-20.31594,-21.34483,-22.37662,-23.36413,-24.34036,-25.36163,-26.35154,-27.32568,-28.38895,0,0,0,0,0,0,0,0,0,0,0,
-27.47293,-26.48021,-25.51718,-24.51555,-23.51146,-22.53171,-21.54269,-20.53033,-19.57404,-18.54843,-17.57651,-16.58537,-15.57455,-14.57285,-13.58833,-14.58157,-15.59506,-16.55638,-17.57964,-18.59181,-19.60858,-20.57607,-21.62073,-22.6017,-23.60922,-24.61168,-25.61201,-26.63155,-27.61765,0,0,0,0,0,0,0,0,0,0,0,
-26.78601,-25.75075,-24.74878,-23.78542,-22.73581,-21.78186,-20.80223,-19.80113,-18.78571,-17.81438,-16.78822,-15.8026,-14.82719,-13.83429,-12.83836,-13.86203,-14.88173,-15.83568,-16.86797,-17.8519,-18.86018,-19.87054,-20.86742,-21.88347,-22.8622,-23.89436,-24.87543,-25.92699,-26.89748,0,0,0,0,0,0,0,0,0,0,0,
-25.9939,-25.04849,-24.08539,-23.02232,-22.02824,-21.03081,-20.03838,-19.06677,-18.0343,-17.10083,-16.08504,-15.07138,-14.08777,-13.08755,-12.11618,-13.08197,-14.08942,-15.12312,-16.11707,-17.12755,-18.09218,-19.12753,-20.10339,-21.11296,-22.18311,-23.18196,-24.15826,-25.15999,-26.14728,0,0,0,0,0,0,0,0,0,0,0,
-25.30786,-24.28488,-23.29175,-22.27518,-21.28113,-20.27055,-19.3279,-18.32219,-17.32498,-16.30214,-15.27867,-14.3557,-13.3347,-12.37109,-11.36975,-12.37206,-13.36491,-14.36899,-15.38905,-16.38687,-17.3759,-18.38693,-19.37741,-20.39761,-21.40236,-22.41512,-23.40572,-24.41606,-25.43234,0,0,0,0,0,0,0,0,0,0,0,
-24.52277,-23.52753,-22.51385,-21.54758,-20.55841,-19.55121,-18.5639,-17.60703,-16.54974,-15.57562,-14.54291,-13.61691,-12.56647,-11.61737,-10.6051,-11.60062,-12.63535,-13.65756,-14.63464,-15.67477,-16.63239,-17.62509,-18.65488,-19.64563,-20.66968,-21.67084,-22.68719,-23.69119,-24.686,0,0,0,0,0,0,0,0,0,0,0,
-23.80838,-22.79849,-21.79178,-20.80682,-19.81866,-18.79819,-17.81686,-16.79581,-15.82843,-14.80695,-13.83682,-12.82642,-11.85553,-10.86789,-9.911133,-10.87589,-11.88287,-12.87146,-13.8866,-14.88882,-15.90698,-16.88931,-17.92682,-18.91971,-19.93277,-20.93579,-21.95541,-22.93204,-23.97525,0,0,0,0,0,0,0,0,0,0,0,
-23.03592,-22.0647,-21.05914,-20.0535,-19.06912,-18.08737,-17.11688,-16.1084,-15.08279,-14.08521,-13.08713,-12.13138,-11.13025,-10.08484,-9.144287,-10.14505,-11.13687,-12.13306,-13.14767,-14.11194,-15.14474,-16.1489,-17.16101,-18.17279,-19.19247,-20.20435,-21.17096,-22.16028,-23.19492,0,0,0,0,0,0,0,0,0,0,0,
-22.29932,-21.31488,-20.32401,-19.35208,-18.33655,-17.32776,-16.34192,-15.37,-14.35571,-13.34244,-12.35968,-11.35126,-10.36557,-9.368988,-8.369843,-9.396362,-10.42047,-11.41547,-12.36389,-13.39349,-14.39401,-15.40234,-16.42813,-17.39685,-18.42316,-19.45062,-20.45639,-21.45477,-22.44055,0,0,0,0,0,0,0,0,0,0,0,
